=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2026-1-24_23-7-23
====================================================================================
23:7:23 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5085.338379, 106.530014, 623.428284>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5085.250977, 106.529991, 623.527771>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.505371, 106.529999, 635.345703>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.395508, 106.529999, 635.226318>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.307617, 106.529999, 635.130859>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.453613, 106.529999, 635.295410>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.522461, 106.529999, 635.397705>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.559082, 106.529999, 635.448914>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.601074, 106.529999, 635.498108>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5094.656250, 106.529999, 635.561035>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5099.512695, 106.529999, 641.816162>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5101.713379, 106.488663, 644.665222>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5103.061035, 106.379250, 646.402771>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5139.807129, 99.304626, 693.759827>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5139.877930, 99.312805, 693.883057>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5139.894043, 99.314888, 693.909729>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5139.914551, 99.318268, 693.924683>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5139.932129, 99.321335, 693.941528>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.692871, 99.389252, 703.982849>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.677246, 99.388512, 703.957642>)
23:11:54 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.664551, 99.387894, 703.938660>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.697754, 99.389503, 703.974976>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.680664, 99.388680, 703.948120>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5147.664063, 99.387878, 703.922668>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.104004, 99.529999, 713.503357>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.084961, 99.529991, 713.481323>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.066895, 99.530006, 713.460022>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.077637, 99.530006, 713.477234>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.115723, 99.529991, 713.529480>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5155.158691, 99.529999, 713.588318>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.479004, 99.657997, 723.001465>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.485840, 99.657539, 722.991516>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.493164, 99.657158, 722.982178>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.503906, 99.656731, 722.972046>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.648926, 99.661499, 723.062988>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.720215, 99.659203, 723.006836>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.791992, 99.656860, 722.950317>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5162.872559, 99.654343, 722.888428>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5163.916016, 99.720680, 724.239624>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5164.867676, 99.795235, 725.346802>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5165.557129, 99.884499, 726.210327>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5166.129395, 99.967667, 726.880188>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5166.610352, 100.037971, 727.448364>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5166.998047, 100.094704, 727.907349>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5167.664063, 100.210213, 728.746521>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5168.209473, 100.299149, 729.360596>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5168.617676, 100.365891, 729.822205>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5168.897949, 100.418343, 730.140686>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5169.780762, 100.560402, 731.233398>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5170.469727, 100.649704, 732.034546>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5170.912109, 100.715248, 732.549805>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.206055, 100.758957, 732.894104>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.406738, 100.789131, 733.134033>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.547852, 100.810539, 733.304993>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.650391, 100.827118, 733.428223>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.726563, 100.840424, 733.513977>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.793457, 100.852158, 733.589111>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5171.851074, 100.862236, 733.653870>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5172.764648, 101.026291, 734.729370>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5173.262207, 101.112976, 735.291016>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5173.520508, 101.157455, 735.580200>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5173.654785, 101.180367, 735.727905>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5175.149414, 101.410530, 737.512878>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5175.855469, 101.515236, 738.339966>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5176.172852, 101.562126, 738.708740>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5177.263672, 101.740875, 739.973633>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5177.742188, 101.810539, 740.517395>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5177.938965, 101.838715, 740.736145>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5178.017090, 101.849701, 740.819641>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5179.901367, 102.097382, 743.027954>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5180.546387, 102.182068, 743.773926>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5180.763184, 102.210304, 744.016296>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5180.870117, 102.224228, 744.135864>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5180.922852, 102.233589, 744.192932>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5180.968262, 102.241425, 744.241394>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5182.539063, 102.508392, 746.044983>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5182.884277, 102.564560, 746.438599>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5182.948242, 102.574890, 746.509644>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5184.991699, 102.887093, 748.890137>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.341309, 102.937302, 749.298035>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.390625, 102.944344, 749.355408>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.393066, 102.944725, 749.358765>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.574219, 102.972878, 749.567200>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.601563, 102.977692, 749.598999>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.627930, 102.982513, 749.631165>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5185.654785, 102.987297, 749.662415>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5186.304688, 103.095215, 750.419128>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5186.925781, 103.193024, 751.148743>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5187.482422, 103.280647, 751.801880>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5187.968262, 103.359276, 752.374207>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5188.372070, 103.428322, 752.851929>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5188.710449, 103.486282, 753.254333>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5189.151367, 103.561356, 753.770203>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5189.495117, 103.620071, 754.175354>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5189.754883, 103.664444, 754.483337>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5189.945313, 103.697075, 754.709900>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5190.557617, 103.782921, 755.426331>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5190.987305, 103.841454, 755.934937>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5191.280273, 103.881462, 756.282776>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5191.475586, 103.908165, 756.515625>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5192.368652, 104.029755, 757.570129>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5192.912109, 104.110809, 758.217346>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5193.244141, 104.160545, 758.613403>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5193.447266, 104.191124, 758.856873>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5193.583496, 104.211639, 759.020508>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5193.680664, 104.226250, 759.137451>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5195.074707, 104.422424, 760.782776>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5195.871582, 104.504501, 761.723389>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5196.251465, 104.543678, 762.172363>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5196.430664, 104.562103, 762.383057>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5196.536621, 104.572433, 762.497009>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5196.606934, 104.579102, 762.568726>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5199.454102, 104.856842, 765.929993>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5200.584961, 104.955124, 767.221680>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5200.986328, 104.985779, 767.641968>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5201.608887, 105.034363, 768.314880>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5201.760742, 105.040771, 768.402832>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5205.209961, 105.249321, 772.266785>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5206.302734, 105.299362, 773.453430>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5206.615234, 105.306343, 773.764343>)
23:11:55 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5206.744141, 105.307541, 773.891357>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5206.835449, 105.308632, 773.988586>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5206.908691, 105.309410, 774.063599>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5206.983398, 105.310051, 774.133911>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5207.059570, 105.310654, 774.204407>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5207.130859, 105.311203, 774.270203>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5211.798340, 105.305374, 779.316711>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5212.304688, 105.287109, 779.822021>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5212.309570, 105.286789, 779.791565>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5212.710449, 105.272873, 780.215210>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5212.921875, 105.265724, 780.435059>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5213.152832, 105.258041, 780.692871>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5213.396973, 105.249901, 780.963074>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5214.931152, 105.167641, 782.655396>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5216.247559, 105.111031, 784.042358>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5217.465820, 105.039299, 785.326904>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5218.680664, 104.958847, 786.633240>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5219.716797, 104.887398, 787.710449>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5220.505859, 104.835052, 788.528931>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5221.655762, 104.767494, 789.789185>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5222.593750, 104.701981, 790.785400>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5223.285156, 104.650475, 791.521362>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5225.118652, 104.540367, 793.488831>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5226.315430, 104.475655, 794.755554>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5227.099121, 104.431030, 795.586304>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5229.235352, 104.300179, 797.868286>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5230.593750, 104.200798, 799.304504>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5231.159180, 104.190887, 799.904053>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5233.340332, 104.068939, 802.237732>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5234.134766, 104.082825, 803.083069>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5234.531738, 104.089752, 803.507019>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5236.370117, 104.101295, 805.471069>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5237.337891, 104.081520, 806.497803>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5237.770020, 104.072655, 806.957092>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5239.540527, 104.191917, 808.856201>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5240.321777, 104.228127, 809.687195>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5242.808594, 104.225632, 812.335876>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5243.678223, 104.227364, 813.255005>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5243.972168, 104.227943, 813.562622>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5244.206543, 104.228401, 813.756042>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5244.395508, 104.228806, 813.899048>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5244.559082, 104.229126, 814.019165>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5249.247559, 104.230003, 818.810547>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5250.743652, 104.230003, 820.135254>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5251.564941, 104.229996, 820.696960>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5253.449707, 104.230011, 822.215942>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5254.480469, 104.230011, 822.717468>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5260.972656, 104.230003, 828.630249>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5262.190918, 104.230003, 829.291931>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5265.986328, 104.229996, 831.758545>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5266.369629, 104.229996, 831.883850>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5266.531738, 104.230003, 831.858337>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5266.607422, 104.230003, 831.858704>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5266.642578, 104.230003, 831.893433>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5266.673828, 104.230003, 831.923218>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.072754, 104.226715, 840.822083>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.061523, 104.226723, 840.817993>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.054688, 104.226730, 840.816223>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.272949, 104.226181, 840.955017>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.317871, 104.226204, 840.949585>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.366699, 104.226173, 840.958801>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.400879, 104.225868, 841.034607>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5278.458008, 104.225616, 841.099609>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.359863, 104.229980, 849.970459>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.379395, 104.229988, 849.991516>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.407715, 104.229340, 850.019226>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.514648, 104.226334, 850.106995>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.602051, 104.223907, 850.179321>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.876953, 104.216576, 850.394897>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.847168, 104.217102, 850.378967>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.814453, 104.217758, 850.359558>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.782715, 104.218399, 850.340881>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.659180, 104.221458, 850.251282>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.515625, 104.225235, 850.139893>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5290.402344, 104.228424, 850.046143>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5302.222656, 104.230003, 858.711792>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5301.825195, 104.229996, 858.262085>)
23:11:56 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5301.507813, 104.230011, 857.895874>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5312.708984, 104.230003, 863.682922>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.365234, 104.178062, 867.520203>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.398926, 104.180252, 867.524109>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.427734, 104.182159, 867.528931>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.455566, 104.183945, 867.534241>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.485352, 104.185883, 867.539368>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.515625, 104.187859, 867.546387>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5324.541992, 104.189568, 867.551636>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5330.946777, 104.230003, 869.584351>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5333.746094, 104.161484, 870.456787>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5334.624512, 104.145615, 870.735535>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5334.894531, 104.158463, 870.819458>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5334.956543, 104.162392, 870.826904>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5334.970215, 104.163277, 870.828064>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5336.349609, 104.131302, 871.265381>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5337.522461, 104.102333, 871.636536>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5338.466797, 104.109642, 871.936340>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5339.122070, 104.158989, 872.145447>)
23:11:57 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5339.745605, 104.205994, 872.349670>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5340.479004, 104.224831, 872.585938>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5341.246582, 104.224342, 872.832947>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5342.187012, 104.224373, 873.136047>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5342.979980, 104.225952, 873.381531>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5343.635742, 104.227280, 873.584839>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5344.170898, 104.228348, 873.751892>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5345.695801, 104.229996, 874.241272>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5346.875488, 104.230019, 874.615295>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5347.778320, 104.229996, 874.902954>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5349.526367, 104.230003, 875.476196>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5350.758301, 104.230011, 875.886475>)
23:11:58 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5353.620605, 105.726006, 877.658997>)
23:11:59 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5362.125977, 104.230019, 888.986267>)
23:11:59 | "BouRHooD" (steamid=76561198116299684) teleported to crosshair (pos=<5369.029785, 104.230019, 897.345032>)
